Universe,Decision 1,Value 1,Decision 2,Value 2,Decision 3,Value 3,Decision 4,Value 4,Decision 5,Value 5,Decision 6,Value 6,Decision 7,Value 7
Universe_1591,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,log_linear
Universe_1592,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,neg_binomial
Universe_1593,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,log_linear
Universe_1594,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,neg_binomial
Universe_1595,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,log_linear
Universe_1596,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,neg_binomial
Universe_1597,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,log_linear
Universe_1598,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,neg_binomial
Universe_1599,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,log_linear
Universe_1600,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,neg_binomial
Universe_1601,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,log_linear
Universe_1602,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,neg_binomial
Universe_1603,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,log_linear
Universe_1604,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,neg_binomial
Universe_1605,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,log_linear
Universe_1606,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,neg_binomial
Universe_1607,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,log_linear
Universe_1608,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,neg_binomial
Universe_1609,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction,,model,log_linear
Universe_1610,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction,,model,neg_binomial
Universe_1611,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,log_linear
Universe_1612,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_1613,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,log_linear
Universe_1614,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,neg_binomial
Universe_1615,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction,,model,log_linear
Universe_1616,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction,,model,neg_binomial
Universe_1617,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + post1979:damages,model,log_linear
Universe_1618,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_1619,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,log_linear
Universe_1620,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,ln,effect_type,femininity + damages + z3,year_interaction, + year:damages,model,neg_binomial
Universe_1621,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction,,model,log_linear
Universe_1622,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction,,model,neg_binomial
Universe_1623,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + post1979:damages,model,log_linear
Universe_1624,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + post1979:damages,model,neg_binomial
Universe_1625,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + year:damages,model,log_linear
Universe_1626,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages,year_interaction, + year:damages,model,neg_binomial
Universe_1627,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,log_linear
Universe_1628,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction,,model,neg_binomial
Universe_1629,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,log_linear
Universe_1630,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + post1979:damages,model,neg_binomial
Universe_1631,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,log_linear
Universe_1632,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zpressure,year_interaction, + year:damages,model,neg_binomial
Universe_1633,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,log_linear
Universe_1634,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction,,model,neg_binomial
Universe_1635,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,log_linear
Universe_1636,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + post1979:damages,model,neg_binomial
Universe_1637,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,log_linear
Universe_1638,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zwind,year_interaction, + year:damages,model,neg_binomial
Universe_1639,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,log_linear
Universe_1640,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction,,model,neg_binomial
Universe_1641,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,log_linear
Universe_1642,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + post1979:damages,model,neg_binomial
Universe_1643,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,log_linear
Universe_1644,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * zcat,year_interaction, + year:damages,model,neg_binomial
Universe_1645,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction,,model,log_linear
Universe_1646,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction,,model,neg_binomial
Universe_1647,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,log_linear
Universe_1648,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + post1979:damages,model,neg_binomial
Universe_1649,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,log_linear
Universe_1650,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity * damages + femininity * z3,year_interaction, + year:damages,model,neg_binomial
Universe_1651,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity + damages + z3,year_interaction,,model,log_linear
Universe_1652,death_outliers,0,damage_outliers,0,femininity_rating,fem_likert,damage_functional,linear,effect_type,femininity + damages + z3,year_interaction,,model,neg_binomial
